time,"I(LIP|XI3|XN_05_)"
1.634000e-10,-9.920592e-06
1.636000e-10,-9.953094e-06
1.638000e-10,-1.007988e-05
1.640000e-10,-1.026521e-05
1.642000e-10,-1.047006e-05
1.644000e-10,-1.065536e-05
1.646000e-10,-1.078519e-05
1.648000e-10,-1.082946e-05
1.650000e-10,-1.076601e-05
1.652000e-10,-1.058215e-05
1.654000e-10,-1.027557e-05
1.656000e-10,-9.854773e-06
1.658000e-10,-9.338776e-06
1.660000e-10,-8.756138e-06
1.662000e-10,-8.142999e-06
1.664000e-10,-7.540073e-06
1.666000e-10,-6.988668e-06
1.668000e-10,-6.526078e-06
1.670000e-10,-6.180983e-06
1.672000e-10,-5.969639e-06
1.674000e-10,-5.893608e-06
1.676000e-10,-5.939489e-06
1.678000e-10,-6.080739e-06
1.680000e-10,-6.281220e-06
1.682000e-10,-6.499824e-06
1.684000e-10,-6.695420e-06
1.686000e-10,-6.831444e-06
1.688000e-10,-6.879644e-06
1.690000e-10,-6.822749e-06
1.692000e-10,-6.655943e-06
1.694000e-10,-6.387159e-06
1.696000e-10,-6.036177e-06
1.698000e-10,-5.632497e-06
1.700000e-10,-5.212046e-06
1.702000e-10,-4.812894e-06
1.704000e-10,-4.470411e-06
1.706000e-10,-4.212516e-06
1.708000e-10,-4.055821e-06
1.710000e-10,-4.003374e-06
1.712000e-10,-4.044457e-06
1.714000e-10,-4.156460e-06
1.716000e-10,-4.308453e-06
1.718000e-10,-4.465763e-06
1.720000e-10,-4.594785e-06
1.722000e-10,-4.667313e-06
1.724000e-10,-4.663892e-06
1.726000e-10,-4.575897e-06
1.728000e-10,-4.406237e-06
1.730000e-10,-4.168681e-06
1.732000e-10,-3.885885e-06
1.734000e-10,-3.586283e-06
1.736000e-10,-3.300154e-06
1.738000e-10,-3.055321e-06
1.740000e-10,-2.873122e-06
1.742000e-10,-2.765318e-06
1.744000e-10,-2.732499e-06
1.746000e-10,-2.764293e-06
1.748000e-10,-2.841312e-06
1.750000e-10,-2.938435e-06
1.752000e-10,-3.028814e-06
1.754000e-10,-3.087897e-06
1.756000e-10,-3.096868e-06
1.758000e-10,-3.045067e-06
1.760000e-10,-2.931140e-06
1.762000e-10,-2.762876e-06
1.764000e-10,-2.555792e-06
1.766000e-10,-2.330674e-06
1.768000e-10,-2.110386e-06
1.770000e-10,-1.916373e-06
1.772000e-10,-1.765385e-06
1.774000e-10,-1.666945e-06
1.776000e-10,-1.622009e-06
1.778000e-10,-1.623048e-06
1.780000e-10,-1.655526e-06
1.782000e-10,-1.700467e-06
1.784000e-10,-1.737639e-06
1.786000e-10,-1.748770e-06
1.788000e-10,-1.720297e-06
1.790000e-10,-1.645249e-06
1.792000e-10,-1.524048e-06
1.794000e-10,-1.364177e-06
1.796000e-10,-1.178809e-06
1.798000e-10,-9.846248e-07
1.800000e-10,-7.991308e-07
1.802000e-10,-6.378763e-07
1.804000e-10,-5.120008e-07
1.806000e-10,-4.265071e-07
1.808000e-10,-3.795523e-07
1.810000e-10,-3.628761e-07
1.812000e-10,-3.632800e-07
1.814000e-10,-3.648799e-07
1.816000e-10,-3.517251e-07
1.818000e-10,-3.103344e-07
1.820000e-10,-2.317440e-07
1.822000e-10,-1.127711e-07
1.824000e-10,4.365933e-08
1.826000e-10,2.291311e-07
1.828000e-10,4.311711e-07
1.830000e-10,6.352694e-07
1.832000e-10,8.271772e-07
1.834000e-10,9.951363e-07
1.836000e-10,1.131698e-06
1.838000e-10,1.234850e-06
1.840000e-10,1.308272e-06
1.842000e-10,1.360691e-06
1.844000e-10,1.404452e-06
1.846000e-10,1.453560e-06
1.848000e-10,1.521515e-06
1.850000e-10,1.619296e-06
1.852000e-10,1.753804e-06
1.854000e-10,1.926974e-06
1.856000e-10,2.135661e-06
1.858000e-10,2.372293e-06
1.860000e-10,2.626148e-06
1.862000e-10,2.885066e-06
1.864000e-10,3.137309e-06
1.866000e-10,3.373315e-06
1.868000e-10,3.587073e-06
1.870000e-10,3.776922e-06
1.872000e-10,3.945691e-06
1.874000e-10,4.100169e-06
1.876000e-10,4.250012e-06
1.878000e-10,4.406287e-06
1.880000e-10,4.579897e-06
1.882000e-10,4.780106e-06
1.884000e-10,5.013408e-06
1.886000e-10,5.282863e-06
1.888000e-10,5.587994e-06
1.890000e-10,5.925205e-06
1.892000e-10,6.288660e-06
1.894000e-10,6.671436e-06
1.896000e-10,7.066802e-06
1.898000e-10,7.469399e-06
1.900000e-10,7.876163e-06
1.902000e-10,8.286881e-06
1.904000e-10,8.704300e-06
1.906000e-10,9.133820e-06
1.908000e-10,9.582853e-06
1.910000e-10,1.005996e-05
1.912000e-10,1.057393e-05
1.914000e-10,1.113293e-05
1.916000e-10,1.174384e-05
1.918000e-10,1.241192e-05
1.920000e-10,1.314070e-05
1.922000e-10,1.393226e-05
1.924000e-10,1.478763e-05
1.926000e-10,1.570734e-05
1.928000e-10,1.669192e-05
1.930000e-10,1.774218e-05
1.932000e-10,1.885908e-05
1.934000e-10,2.004333e-05
1.936000e-10,2.129427e-05
1.938000e-10,2.260861e-05
1.940000e-10,2.397874e-05
1.942000e-10,2.539137e-05
1.944000e-10,2.682651e-05
1.946000e-10,2.825743e-05
1.948000e-10,2.965158e-05
1.950000e-10,3.097263e-05
1.952000e-10,3.218319e-05
1.954000e-10,3.324782e-05
1.956000e-10,3.413587e-05
1.958000e-10,3.482383e-05
1.960000e-10,3.529733e-05
1.962000e-10,3.555245e-05
1.964000e-10,3.559665e-05
1.966000e-10,3.544897e-05
1.968000e-10,3.513926e-05
1.970000e-10,3.470643e-05
1.972000e-10,3.419588e-05
1.974000e-10,3.365642e-05
1.976000e-10,3.313710e-05
1.978000e-10,3.268416e-05
1.980000e-10,3.233827e-05
1.982000e-10,3.213182e-05
1.984000e-10,3.208667e-05
1.986000e-10,3.221227e-05
1.988000e-10,3.250478e-05
1.990000e-10,3.294708e-05
1.992000e-10,3.351006e-05
1.994000e-10,3.415482e-05
1.996000e-10,3.483577e-05
1.998000e-10,3.550423e-05
2.000000e-10,3.611232e-05
2.002000e-10,3.661693e-05
2.004000e-10,3.698359e-05
2.006000e-10,3.718996e-05
2.008000e-10,3.722865e-05
2.010000e-10,3.710877e-05
2.012000e-10,3.685571e-05
2.014000e-10,3.650877e-05
2.016000e-10,3.611696e-05
2.018000e-10,3.573339e-05
2.020000e-10,3.540919e-05
2.022000e-10,3.518766e-05
2.024000e-10,3.509940e-05
2.026000e-10,3.515881e-05
2.028000e-10,3.536256e-05
2.030000e-10,3.569028e-05
2.032000e-10,3.610734e-05
2.034000e-10,3.656941e-05
2.036000e-10,3.702796e-05
2.038000e-10,3.743577e-05
2.040000e-10,3.775222e-05
2.042000e-10,3.794768e-05
2.044000e-10,3.800715e-05
2.046000e-10,3.793246e-05
2.048000e-10,3.774268e-05
2.050000e-10,3.747226e-05
2.052000e-10,3.716680e-05
2.054000e-10,3.687692e-05
2.056000e-10,3.665111e-05
2.058000e-10,3.652870e-05
2.060000e-10,3.653391e-05
2.062000e-10,3.667225e-05
2.064000e-10,3.692978e-05
2.066000e-10,3.727559e-05
2.068000e-10,3.766677e-05
2.070000e-10,3.805516e-05
2.072000e-10,3.839441e-05
2.074000e-10,3.864650e-05
2.076000e-10,3.878684e-05
2.078000e-10,3.880753e-05
2.080000e-10,3.871845e-05
2.082000e-10,3.854594e-05
2.084000e-10,3.832906e-05
2.086000e-10,3.811381e-05
2.088000e-10,3.794601e-05
2.090000e-10,3.786401e-05
2.092000e-10,3.789228e-05
2.094000e-10,3.803729e-05
2.096000e-10,3.828637e-05
2.098000e-10,3.860998e-05
2.100000e-10,3.896699e-05
2.102000e-10,3.931189e-05
2.104000e-10,3.960260e-05
2.106000e-10,3.980740e-05
2.108000e-10,3.990994e-05
2.110000e-10,3.991181e-05
2.112000e-10,3.983213e-05
2.114000e-10,3.970457e-05
2.116000e-10,3.957199e-05
2.118000e-10,3.947962e-05
2.120000e-10,3.946753e-05
2.122000e-10,3.956375e-05
2.124000e-10,3.977906e-05
2.126000e-10,4.010449e-05
2.128000e-10,4.051227e-05
2.130000e-10,4.096002e-05
2.132000e-10,4.139768e-05
2.134000e-10,4.177576e-05
2.136000e-10,4.205341e-05
2.138000e-10,4.220473e-05
2.140000e-10,4.222235e-05
2.142000e-10,4.211772e-05
2.144000e-10,4.191838e-05
2.146000e-10,4.166278e-05
2.148000e-10,4.139381e-05
2.150000e-10,4.115205e-05
2.152000e-10,4.096989e-05
2.154000e-10,4.086740e-05
2.156000e-10,4.085045e-05
2.158000e-10,4.091118e-05
2.160000e-10,4.103084e-05
2.162000e-10,4.118405e-05
2.164000e-10,4.134404e-05
2.166000e-10,4.148754e-05
2.168000e-10,4.159869e-05
2.170000e-10,4.167112e-05
2.172000e-10,4.170799e-05
2.174000e-10,4.172006e-05
2.176000e-10,4.172224e-05
2.178000e-10,4.172946e-05
2.180000e-10,4.175278e-05
2.182000e-10,4.179651e-05
2.184000e-10,4.185694e-05
2.186000e-10,4.192306e-05
2.188000e-10,4.197897e-05
2.190000e-10,4.200756e-05
2.192000e-10,4.199458e-05
2.194000e-10,4.193230e-05
2.196000e-10,4.182191e-05
2.198000e-10,4.167414e-05
2.200000e-10,4.150800e-05
2.202000e-10,4.137033e-05
2.204000e-10,4.127573e-05
2.206000e-10,4.125118e-05
2.208000e-10,4.131324e-05
2.210000e-10,4.146428e-05
2.212000e-10,4.166905e-05
2.214000e-10,4.191266e-05
2.216000e-10,4.215561e-05
2.218000e-10,4.235828e-05
2.220000e-10,4.248804e-05
2.222000e-10,4.252445e-05
2.224000e-10,4.246217e-05
2.226000e-10,4.231102e-05
2.228000e-10,4.209356e-05
2.230000e-10,4.184062e-05
2.232000e-10,4.158583e-05
2.234000e-10,4.136019e-05
2.236000e-10,4.118766e-05
2.238000e-10,4.108245e-05
2.240000e-10,4.104821e-05
2.242000e-10,4.107892e-05
2.244000e-10,4.116104e-05
2.246000e-10,4.127633e-05
2.248000e-10,4.140463e-05
2.250000e-10,4.152634e-05
2.252000e-10,4.162430e-05
2.254000e-10,4.168501e-05
2.256000e-10,4.169936e-05
2.258000e-10,4.166284e-05
2.260000e-10,4.157551e-05
2.262000e-10,4.144164e-05
2.264000e-10,4.126921e-05
2.266000e-10,4.106933e-05
2.268000e-10,4.085544e-05
2.270000e-10,4.064247e-05
2.272000e-10,4.044583e-05
2.274000e-10,4.028012e-05
2.276000e-10,4.015770e-05
2.278000e-10,4.008699e-05
2.280000e-10,4.007096e-05
2.282000e-10,4.010591e-05
2.284000e-10,4.018096e-05
2.286000e-10,4.027869e-05
2.288000e-10,4.037683e-05
2.290000e-10,4.045110e-05
2.292000e-10,4.047869e-05
2.294000e-10,4.044180e-05
2.296000e-10,4.033057e-05
2.298000e-10,4.014487e-05
2.300000e-10,3.989450e-05
2.302000e-10,3.959782e-05
2.304000e-10,3.927913e-05
2.306000e-10,3.896503e-05
2.308000e-10,3.868073e-05
2.310000e-10,3.844649e-05
2.312000e-10,3.827499e-05
2.314000e-10,3.816986e-05
2.316000e-10,3.812545e-05
2.318000e-10,3.812794e-05
2.320000e-10,3.815751e-05
2.322000e-10,3.819125e-05
2.324000e-10,3.820627e-05
2.326000e-10,3.818278e-05
2.328000e-10,3.810633e-05
2.330000e-10,3.796929e-05
2.332000e-10,3.777113e-05
2.334000e-10,3.751761e-05
2.336000e-10,3.721927e-05
2.338000e-10,3.688936e-05
2.340000e-10,3.654179e-05
2.342000e-10,3.618928e-05
2.344000e-10,3.584214e-05
2.346000e-10,3.550763e-05
2.348000e-10,3.518986e-05
2.350000e-10,3.489019e-05
2.352000e-10,3.460774e-05
2.354000e-10,3.434009e-05
2.356000e-10,3.408370e-05
2.358000e-10,3.383427e-05
2.360000e-10,3.358693e-05
2.362000e-10,3.333622e-05
2.364000e-10,3.307616e-05
2.366000e-10,3.280028e-05
2.368000e-10,3.250183e-05
2.370000e-10,3.217403e-05
2.372000e-10,3.181049e-05
2.374000e-10,3.140565e-05
2.376000e-10,3.095512e-05
2.378000e-10,3.045596e-05
2.380000e-10,2.990671e-05
2.382000e-10,2.930728e-05
2.384000e-10,2.865857e-05
2.386000e-10,2.796203e-05
2.388000e-10,2.721914e-05
2.390000e-10,2.643100e-05
2.392000e-10,2.559805e-05
2.394000e-10,2.472005e-05
2.396000e-10,2.379629e-05
2.398000e-10,2.282600e-05
2.400000e-10,2.180902e-05
2.402000e-10,2.074648e-05
2.404000e-10,1.964151e-05
2.406000e-10,1.849992e-05
2.408000e-10,1.733067e-05
2.410000e-10,1.614617e-05
2.412000e-10,1.496235e-05
2.414000e-10,1.379836e-05
2.416000e-10,1.267604e-05
2.418000e-10,1.161900e-05
2.420000e-10,1.065145e-05
2.422000e-10,9.796718e-06
2.424000e-10,9.075678e-06
2.426000e-10,8.505094e-06
2.428000e-10,8.096096e-06
2.430000e-10,7.852891e-06
2.432000e-10,7.771847e-06
2.434000e-10,7.841055e-06
2.436000e-10,8.040455e-06
2.438000e-10,8.342566e-06
2.440000e-10,8.713836e-06
2.442000e-10,9.116512e-06
2.444000e-10,9.510933e-06
2.446000e-10,9.858061e-06
2.448000e-10,1.012206e-05
2.450000e-10,1.027275e-05
2.452000e-10,1.028787e-05
2.454000e-10,1.015487e-05
2.456000e-10,9.872230e-06
2.458000e-10,9.450180e-06
2.460000e-10,8.910516e-06
2.462000e-10,8.285513e-06
2.464000e-10,7.615763e-06
2.466000e-10,6.947008e-06
2.468000e-10,6.326170e-06
2.470000e-10,5.796935e-06
2.472000e-10,5.395403e-06
2.474000e-10,5.146324e-06
2.476000e-10,5.060395e-06
2.478000e-10,5.132990e-06
2.480000e-10,5.344485e-06
2.482000e-10,5.662192e-06
2.484000e-10,6.043712e-06
2.486000e-10,6.441325e-06
2.488000e-10,6.806914e-06
2.490000e-10,7.096857e-06
2.492000e-10,7.276351e-06
2.494000e-10,7.322778e-06
2.496000e-10,7.227849e-06
2.498000e-10,6.998378e-06
2.500000e-10,6.655608e-06
2.502000e-10,6.233054e-06
2.504000e-10,5.772954e-06
2.506000e-10,5.321567e-06
2.508000e-10,4.923805e-06
2.510000e-10,4.617853e-06
2.512000e-10,4.430512e-06
2.514000e-10,4.373924e-06
2.516000e-10,4.444165e-06
2.518000e-10,4.621918e-06
2.520000e-10,4.875157e-06
2.522000e-10,5.163492e-06
2.524000e-10,5.443554e-06
2.526000e-10,5.674675e-06
2.528000e-10,5.824064e-06
2.530000e-10,5.870827e-06
2.532000e-10,5.808354e-06
2.534000e-10,5.644809e-06
2.536000e-10,5.401706e-06
2.538000e-10,5.110724e-06
2.540000e-10,4.809150e-06
2.542000e-10,4.534545e-06
2.544000e-10,4.319407e-06
2.546000e-10,4.186618e-06
2.548000e-10,4.146382e-06
2.550000e-10,4.195135e-06
2.552000e-10,4.316550e-06
2.554000e-10,4.484464e-06
2.556000e-10,4.667226e-06
2.558000e-10,4.832726e-06
2.560000e-10,4.953305e-06
2.562000e-10,5.009765e-06
2.564000e-10,4.993897e-06
2.566000e-10,4.909207e-06
2.568000e-10,4.769808e-06
2.570000e-10,4.597696e-06
2.572000e-10,4.418898e-06
2.574000e-10,4.259106e-06
2.576000e-10,4.139523e-06
2.578000e-10,4.073613e-06
2.580000e-10,4.065267e-06
2.582000e-10,4.108669e-06
2.584000e-10,4.189825e-06
2.586000e-10,4.289431e-06
2.588000e-10,4.386518e-06
2.590000e-10,4.462199e-06
2.592000e-10,4.502842e-06
2.594000e-10,4.502138e-06
2.596000e-10,4.461731e-06
2.598000e-10,4.390398e-06
2.600000e-10,4.301984e-06
2.602000e-10,4.212531e-06
2.604000e-10,4.137168e-06
2.606000e-10,4.087334e-06
2.608000e-10,4.068853e-06
2.610000e-10,4.081183e-06
2.612000e-10,4.117921e-06
2.614000e-10,4.168434e-06
2.616000e-10,4.220215e-06
2.618000e-10,4.261492e-06
2.620000e-10,4.283538e-06
2.622000e-10,4.282240e-06
2.624000e-10,4.258630e-06
2.626000e-10,4.218333e-06
2.628000e-10,4.170076e-06
2.630000e-10,4.123618e-06
2.632000e-10,4.087559e-06
2.634000e-10,4.067494e-06
2.636000e-10,4.064885e-06
2.638000e-10,4.076893e-06
2.640000e-10,4.097147e-06
2.642000e-10,4.117294e-06
2.644000e-10,4.128951e-06
2.646000e-10,4.125642e-06
2.648000e-10,4.104292e-06
2.650000e-10,4.065970e-06
2.652000e-10,4.015709e-06
2.654000e-10,3.961467e-06
2.656000e-10,3.912444e-06
2.658000e-10,3.877137e-06
2.660000e-10,3.861532e-06
2.662000e-10,3.867828e-06
2.664000e-10,3.893954e-06
2.666000e-10,3.933977e-06
2.668000e-10,3.979296e-06
2.670000e-10,4.020365e-06
2.672000e-10,4.048586e-06
2.674000e-10,4.057961e-06
2.676000e-10,4.046196e-06
2.678000e-10,4.015023e-06
2.680000e-10,3.969709e-06
2.682000e-10,3.917886e-06
2.684000e-10,3.867946e-06
2.686000e-10,3.827367e-06
2.688000e-10,3.801309e-06
2.690000e-10,3.791756e-06
2.692000e-10,3.797358e-06
2.694000e-10,3.813972e-06
2.696000e-10,3.835739e-06
2.698000e-10,3.856448e-06
2.700000e-10,3.870868e-06
2.702000e-10,3.875762e-06
2.704000e-10,3.870393e-06
2.706000e-10,3.856425e-06
2.708000e-10,3.837302e-06
2.710000e-10,3.817262e-06
2.712000e-10,3.800244e-06
2.714000e-10,3.788944e-06
2.716000e-10,3.784233e-06
2.718000e-10,3.785055e-06
2.720000e-10,3.788806e-06
2.722000e-10,3.792084e-06
2.724000e-10,3.791608e-06
2.726000e-10,3.785089e-06
2.728000e-10,3.771833e-06
2.730000e-10,3.752947e-06
2.732000e-10,3.731097e-06
2.734000e-10,3.709884e-06
2.736000e-10,3.692987e-06
2.738000e-10,3.683287e-06
2.740000e-10,3.682158e-06
2.742000e-10,3.689108e-06
2.744000e-10,3.701829e-06
2.746000e-10,3.716677e-06
2.748000e-10,3.729433e-06
2.750000e-10,3.736209e-06
2.752000e-10,3.734276e-06
2.754000e-10,3.722641e-06
2.756000e-10,3.702249e-06
2.758000e-10,3.675774e-06
2.760000e-10,3.647051e-06
2.762000e-10,3.620275e-06
2.764000e-10,3.599146e-06
2.766000e-10,3.586149e-06
2.768000e-10,3.582101e-06
2.770000e-10,3.586061e-06
2.772000e-10,3.595592e-06
2.774000e-10,3.607316e-06
2.776000e-10,3.617620e-06
2.778000e-10,3.623361e-06
2.780000e-10,3.622430e-06
2.782000e-10,3.614072e-06
2.784000e-10,3.598909e-06
2.786000e-10,3.578701e-06
2.788000e-10,3.555900e-06
2.790000e-10,3.533119e-06
2.792000e-10,3.512634e-06
2.794000e-10,3.495999e-06
2.796000e-10,3.483862e-06
2.798000e-10,3.475977e-06
2.800000e-10,3.471398e-06
2.802000e-10,3.468774e-06
2.804000e-10,3.466680e-06
2.806000e-10,3.463896e-06
2.808000e-10,3.459586e-06
2.810000e-10,3.453335e-06
2.812000e-10,3.445087e-06
2.814000e-10,3.434992e-06
2.816000e-10,3.423235e-06
2.818000e-10,3.409903e-06
2.820000e-10,3.394922e-06
2.822000e-10,3.378085e-06
2.824000e-10,3.359161e-06
2.826000e-10,3.338041e-06
2.828000e-10,3.314874e-06
2.830000e-10,3.290158e-06
2.832000e-10,3.264734e-06
2.834000e-10,3.239688e-06
2.836000e-10,3.216167e-06
2.838000e-10,3.195160e-06
2.840000e-10,3.177278e-06
2.842000e-10,3.162593e-06
2.844000e-10,3.150572e-06
2.846000e-10,3.140127e-06
2.848000e-10,3.129760e-06
2.850000e-10,3.117795e-06
2.852000e-10,3.102625e-06
2.854000e-10,3.082950e-06
2.856000e-10,3.057939e-06
2.858000e-10,3.027301e-06
2.860000e-10,2.991257e-06
2.862000e-10,2.950410e-06
2.864000e-10,2.905567e-06
2.866000e-10,2.857530e-06
2.868000e-10,2.806915e-06
2.870000e-10,2.754017e-06
2.872000e-10,2.698750e-06
2.874000e-10,2.640668e-06
2.876000e-10,2.579055e-06
2.878000e-10,2.513061e-06
2.880000e-10,2.441857e-06
2.882000e-10,2.364787e-06
2.884000e-10,2.281497e-06
2.886000e-10,2.192029e-06
2.888000e-10,2.096883e-06
2.890000e-10,1.997043e-06
2.892000e-10,1.893968e-06
2.894000e-10,1.789537e-06
2.896000e-10,1.685944e-06
2.898000e-10,1.585540e-06
2.900000e-10,1.490639e-06
2.902000e-10,1.403323e-06
2.904000e-10,1.325267e-06
2.906000e-10,1.257641e-06
2.908000e-10,1.201083e-06
2.910000e-10,1.155770e-06
2.912000e-10,1.121538e-06
2.914000e-10,1.098037e-06
2.916000e-10,1.084850e-06
2.918000e-10,1.081547e-06
2.920000e-10,1.087636e-06
2.922000e-10,1.102428e-06
2.924000e-10,1.124836e-06
2.926000e-10,1.153191e-06
2.928000e-10,1.185143e-06
2.930000e-10,1.217709e-06
2.932000e-10,1.247484e-06
2.934000e-10,1.270985e-06
2.936000e-10,1.285054e-06
2.938000e-10,1.287251e-06
2.940000e-10,1.276153e-06
2.942000e-10,1.251519e-06
2.944000e-10,1.214312e-06
2.946000e-10,1.166585e-06
2.948000e-10,1.111268e-06
2.950000e-10,1.051876e-06
2.952000e-10,9.921714e-07
2.954000e-10,9.358234e-07
2.956000e-10,8.860933e-07
2.958000e-10,8.455852e-07
2.960000e-10,8.160759e-07
2.962000e-10,7.984237e-07
2.964000e-10,7.925428e-07
2.966000e-10,7.974276e-07
2.968000e-10,8.112186e-07
2.970000e-10,8.313124e-07
2.972000e-10,8.545324e-07
2.974000e-10,8.773659e-07
2.976000e-10,8.962628e-07
2.978000e-10,9.079678e-07
2.980000e-10,9.098519e-07
2.982000e-10,9.002035e-07
2.984000e-10,8.784505e-07
2.986000e-10,8.452854e-07
2.988000e-10,8.026687e-07
2.990000e-10,7.536868e-07
2.992000e-10,7.022538e-07
2.994000e-10,6.526698e-07
2.996000e-10,6.090878e-07
2.998000e-10,5.749648e-07
3.000000e-10,5.525793e-07
3.002000e-10,5.426871e-07
3.004000e-10,5.443607e-07
3.006000e-10,5.550386e-07
3.008000e-10,5.707879e-07
3.010000e-10,5.867623e-07
3.012000e-10,5.978109e-07
3.014000e-10,5.991559e-07
3.016000e-10,5.870421e-07
3.018000e-10,5.592578e-07
3.020000e-10,5.154550e-07
3.022000e-10,4.572295e-07
3.024000e-10,3.879547e-07
3.026000e-10,3.123875e-07
3.028000e-10,2.360866e-07
3.030000e-10,1.647083e-07
3.032000e-10,1.032698e-07
3.034000e-10,5.548065e-08
3.036000e-10,2.323247e-08
3.038000e-10,6.313224e-09
3.040000e-10,2.378130e-09
3.042000e-10,7.183444e-09
3.044000e-10,1.506379e-08
3.046000e-10,1.960567e-08
3.048000e-10,1.443803e-08
3.050000e-10,-5.966560e-09
3.052000e-10,-4.559585e-08
3.054000e-10,-1.064095e-07
3.056000e-10,-1.881305e-07
3.058000e-10,-2.883480e-07
3.060000e-10,-4.029220e-07
3.062000e-10,-5.266374e-07
3.064000e-10,-6.540132e-07
3.066000e-10,-7.801456e-07
3.068000e-10,-9.014565e-07
3.070000e-10,-1.016237e-06
3.072000e-10,-1.124907e-06
3.074000e-10,-1.229969e-06
3.076000e-10,-1.335654e-06
3.078000e-10,-1.447330e-06
3.080000e-10,-1.570759e-06
3.082000e-10,-1.711317e-06
3.084000e-10,-1.873318e-06
3.086000e-10,-2.059558e-06
3.088000e-10,-2.271155e-06
3.090000e-10,-2.507742e-06
3.092000e-10,-2.767962e-06
3.094000e-10,-3.050201e-06
3.096000e-10,-3.353424e-06
3.098000e-10,-3.677944e-06
3.100000e-10,-4.025982e-06
3.102000e-10,-4.401884e-06
3.104000e-10,-4.811918e-06
3.106000e-10,-5.263606e-06
3.108000e-10,-5.764621e-06
3.110000e-10,-6.321259e-06
3.112000e-10,-6.936563e-06
3.114000e-10,-7.608189e-06
3.116000e-10,-8.326215e-06
3.118000e-10,-9.071285e-06
3.120000e-10,-9.813700e-06
3.122000e-10,-1.051431e-05
3.124000e-10,-1.112784e-05
3.126000e-10,-1.160884e-05
3.128000e-10,-1.191930e-05
3.130000e-10,-1.203600e-05
3.132000e-10,-1.195573e-05
3.134000e-10,-1.169650e-05
3.136000e-10,-1.129459e-05
3.138000e-10,-1.079831e-05
3.140000e-10,-1.026045e-05
3.142000e-10,-9.731450e-06
3.144000e-10,-9.254901e-06
3.146000e-10,-8.866074e-06
3.148000e-10,-8.593024e-06
3.150000e-10,-8.459123e-06
3.152000e-10,-8.485231e-06
3.154000e-10,-8.689418e-06
3.156000e-10,-9.082537e-06
3.158000e-10,-9.659757e-06
3.160000e-10,-1.039128e-05
3.162000e-10,-1.121774e-05
3.164000e-10,-1.205487e-05
3.166000e-10,-1.280751e-05
3.168000e-10,-1.338908e-05
3.170000e-10,-1.373969e-05
3.172000e-10,-1.383732e-05
3.174000e-10,-1.369886e-05
3.176000e-10,-1.337188e-05
3.178000e-10,-1.292110e-05
3.180000e-10,-1.241434e-05
3.182000e-10,-1.191205e-05
3.184000e-10,-1.146181e-05
3.186000e-10,-1.109781e-05
3.188000e-10,-1.084336e-05
3.190000e-10,-1.071421e-05
3.192000e-10,-1.072069e-05
3.194000e-10,-1.086706e-05
3.196000e-10,-1.114806e-05
3.198000e-10,-1.154381e-05
3.200000e-10,-1.201627e-05
3.202000e-10,-1.251044e-05
3.204000e-10,-1.296188e-05
3.206000e-10,-1.330919e-05
3.208000e-10,-1.350731e-05
3.210000e-10,-1.353733e-05
3.212000e-10,-1.340945e-05
3.214000e-10,-1.315873e-05
3.216000e-10,-1.283576e-05
3.218000e-10,-1.249558e-05
3.220000e-10,-1.218806e-05
3.222000e-10,-1.195155e-05
3.224000e-10,-1.181009e-05
3.226000e-10,-1.177349e-05
3.228000e-10,-1.183891e-05
3.230000e-10,-1.199307e-05
3.232000e-10,-1.221416e-05
3.234000e-10,-1.247351e-05
3.236000e-10,-1.273786e-05
3.238000e-10,-1.297276e-05
3.240000e-10,-1.314765e-05
3.242000e-10,-1.324127e-05
3.244000e-10,-1.324605e-05
3.246000e-10,-1.316965e-05
3.248000e-10,-1.303307e-05
3.250000e-10,-1.286578e-05
3.252000e-10,-1.269918e-05
3.254000e-10,-1.256054e-05
3.256000e-10,-1.246854e-05
3.258000e-10,-1.243144e-05
3.260000e-10,-1.244771e-05
3.262000e-10,-1.250832e-05
3.264000e-10,-1.259981e-05
3.266000e-10,-1.270708e-05
3.268000e-10,-1.281544e-05
3.270000e-10,-1.291178e-05
3.272000e-10,-1.298549e-05
3.274000e-10,-1.302937e-05
3.276000e-10,-1.304061e-05
3.278000e-10,-1.302140e-05
3.280000e-10,-1.297877e-05
3.282000e-10,-1.292325e-05
3.284000e-10,-1.286669e-05
3.286000e-10,-1.281958e-05
3.288000e-10,-1.278892e-05
3.290000e-10,-1.277709e-05
3.292000e-10,-1.278209e-05
3.294000e-10,-1.279899e-05
3.296000e-10,-1.282190e-05
3.298000e-10,-1.284572e-05
3.300000e-10,-1.286719e-05
3.302000e-10,-1.288486e-05
3.304000e-10,-1.289853e-05
3.306000e-10,-1.290846e-05
3.308000e-10,-1.291492e-05
3.310000e-10,-1.291817e-05
3.312000e-10,-1.291870e-05
3.314000e-10,-1.291738e-05
3.316000e-10,-1.291535e-05
3.318000e-10,-1.291352e-05
3.320000e-10,-1.291209e-05
3.322000e-10,-1.291029e-05
3.324000e-10,-1.290659e-05
3.326000e-10,-1.289944e-05
3.328000e-10,-1.288808e-05
3.330000e-10,-1.287320e-05
3.332000e-10,-1.285698e-05
3.334000e-10,-1.284257e-05
3.336000e-10,-1.283307e-05
3.338000e-10,-1.283065e-05
3.340000e-10,-1.283594e-05
3.342000e-10,-1.284800e-05
3.344000e-10,-1.286469e-05
3.346000e-10,-1.288328e-05
3.348000e-10,-1.290089e-05
